0,1
-6.754226560733156e-05,-5.045714790023821e-05
5.891533043565767e-05,2.503035241893861e-05
9.691695621960594e-05,0.0002708152133478
-0.0001200493150221,-0.0001092418623083
8.864693135067492e-05,7.024818349811526e-07
-1.2332127048597652e-05,-4.739291791358208e-05
0.0002151943902533,5.552396089015965e-05
-3.459557790660983e-05,6.443712550816395e-05
7.972933578813401e-05,-2.1283630543942288e-05
0.0003394852213332,5.097421241812598e-05
0.0006941997126719,0.0004241194401289
-5.338616311408029e-05,-5.4994353545258e-06
6.466935362198223e-05,3.47393990659801e-05
-2.5036830497121576e-05,9.066441745294576e-05
-0.0004641967820259,-0.0003310101822175
7.322930763598023e-05,-7.02153902158354e-06
-6.439309173394969e-05,-4.0636099476473474e-05
-7.439871734644943e-05,-5.202914198262115e-05
-0.00031979978104,-0.000161638145967
-0.000226336199891,-0.0002416660072812
0.0001402576465325,7.148167485120446e-05
-0.0004360956223268,-0.0003107466615121
-8.124793431363297e-05,-0.0001084963447688
0.0002066626790499,0.0003217555239967
-2.1161574801698e-05,3.272152982026357e-05
8.032856765875784e-05,0.0001085088741858
-3.191286197704035e-06,0.0001465356964114
-0.0002575360388171,-0.0002964257322683
-0.0002898271958366,-0.0002752343113456
1.2918411421675158e-05,-7.242252102791338e-05
-0.0002012318550687,-0.0001068594542318
-0.0001667895034806,1.5994557422312826e-05
-0.0002821825841673,-0.0003966482967696
-0.000144574854609,-0.0001058292795234
0.0007050468374182,0.0005691086552081
5.630315081495141e-05,-2.665370416787538e-05
-0.0004261125239197,-0.0003640160030638
2.4962031044184485e-05,0.0001195897294404
0.0002322522821123,0.0003496921138324
-8.330787702662268e-05,-6.3805247655298e-05
0.0005192750682251,0.0003567581910713
-5.963103565849448e-05,-0.0001865906817578
0.0003877049927876,0.0001530860673406
0.0001982497507066,0.0001522066125722
-6.775744516444859e-05,-5.690200407667112e-05
-7.517035033346997e-05,-6.60782681909324e-05
6.805203932351567e-05,0.0001432466540395
0.000148745268176,9.726464179109332e-05
-4.846756842816213e-05,-3.625038798481037e-05
-6.045205587043578e-05,-3.413792153820626e-05
0.0002467446122384,7.920371599595714e-05
-0.0002782609213256,-0.0001220977371988
-0.0001383903988244,-0.0001989140652579
0.0003171275911057,0.0003790520717624
-0.0004122633628083,-0.000265925880258
0.0003642681693721,0.0002206874224536
4.418823236784775e-05,1.7757792251602568e-05
0.0001067828743596,3.807032412504771e-05
0.0002735374794296,0.0003323656188493
0.0002449857739707,8.883257602692468e-05
-2.113799738376332e-05,0.0001312629391603
-0.0001290014735828,-0.0001197652094778
4.562771114088871e-06,-2.77531516267994e-05
-0.0001998915924298,-5.528769773438087e-05
0.0002162182868707,0.0001152911561672
-0.0001658364585339,-0.0003504859291224
-5.913808292409839e-05,6.0703917377536937e-05
0.0004019892703453,0.000182605403305
-5.8682379503488535e-05,9.34214578167555e-05
9.731775381557894e-05,0.0002074182169348
-0.0002458984469567,-0.0001944334890129
9.761927253219838e-05,0.0002152266789743
0.000361705186647,0.0003506684431093
-0.0003327456137958,-0.0001958596395328
-0.000245499703259,-3.630429471396419e-05
-0.0003652323413678,-0.0002794094213085
0.0002663195182969,0.0002794520645917
-0.0005012829960553,-0.0004483655633902
0.0004813842063498,0.0005561256121927
0.0002858733445816,0.0003220182060488
0.0003015248367577,0.000199333866778
-0.0004010238386515,-0.0003912274268142
0.0002900896524615,0.0003470726537042
-6.78218054047941e-05,-0.0001006684317028
-9.047497510344948e-05,5.664217123271451e-05
0.000661382661796,0.0005875634565257
0.0003376246264473,0.0003555230228239
0.0005112680738126,0.0003876601676196
2.140309305194432e-05,-0.0001191518355011
-0.0002584023384257,-5.821606551197158e-05
6.899373801207143e-05,0.0002632804474826
0.0002569738503857,0.0002774712783013
0.0003542544571757,0.0003913038861367
-0.0001306574600771,-0.0001107949156341
1.714299874210068e-05,0.0001693631732963
-6.83849444614304e-05,-4.618586847346486e-05
0.0004907496821741,0.0005430504261889
0.0001632900543457,0.0001280520891307
0.0002109369625378,0.0003505287352333
0.0003085369145809,0.0003388223694311
-0.000497207704025,-0.0004119743996845
0.0001568560176216,0.0002283911389699
