timestamp,open,high,low,close,volume,MACD,Signal
2024-02-10 02:00:00,47302.01,47333.0,47275.06,47311.39,531.47681,0.0,0.0
2024-02-10 03:00:00,47311.4,47504.0,47311.39,47376.62,1148.05953,5.203532763531257,1.0407065527062513
2024-02-10 04:00:00,47376.62,47430.03,47313.29,47409.5,534.44554,11.843981136516959,3.201361469468393
2024-02-10 05:00:00,47409.49,47421.29,47255.39,47326.83,489.20761,10.316879649406474,4.624465105456009
2024-02-10 06:00:00,47326.82,47350.0,47265.69,47349.99,473.08547,10.85038270480436,5.869648625325679
2024-02-10 07:00:00,47349.99,47352.98,47145.4,47151.72,658.5542,-4.671691912240931,3.7613805178123574
2024-02-10 08:00:00,47151.72,47274.0,47068.35,47087.7,832.29961,-21.88663137673575,-1.3682218610972643
2024-02-10 09:00:00,47087.69,47228.07,47049.63,47066.0,762.14702,-36.85575339163188,-8.465728167204189
2024-02-10 10:00:00,47066.0,47172.69,46800.0,46884.22,1574.54712,-62.664658065506956,-19.305514146864745
2024-02-10 11:00:00,46884.22,47199.41,46851.65,47182.0,1377.94159,-58.41665280354937,-27.12774187820167
2024-02-10 12:00:00,47182.01,47267.98,47151.1,47231.55,968.00077,-50.47002015895123,-31.796197534351585
2024-02-10 13:00:00,47231.54,47378.41,47105.44,47303.59,1291.4362,-37.92208837007638,-33.021375701496545
2024-02-10 14:00:00,47303.58,47374.0,47236.89,47270.0,694.97488,-30.33847128909838,-32.48479481901691
2024-02-10 15:00:00,47270.0,47358.17,47249.55,47353.48,670.46692,-17.3917801710777,-29.466191889429073
2024-02-10 16:00:00,47353.48,47353.48,47198.0,47250.0,586.82519,-15.304979093751172,-26.633949330293497
2024-02-10 17:00:00,47249.99,47340.0,47154.52,47196.48,776.17718,-17.765006977970188,-24.860160859828838
2024-02-10 18:00:00,47196.49,47337.92,47182.31,47329.37,604.31858,-8.88901734904357,-21.665932157671786
2024-02-10 19:00:00,47329.38,47660.0,47304.72,47531.09,1413.68092,14.25802885423036,-14.481139955291356
2024-02-10 20:00:00,47531.09,48170.0,47454.37,47878.0,2793.79967,59.904426547916955,0.39597334535030626
2024-02-10 21:00:00,47878.0,48149.81,47775.01,47941.63,1930.43555,100.06049965211423,20.328878606703093
2024-02-10 22:00:00,47941.64,47954.0,47606.28,47825.9,1437.5822,121.1494971023858,40.49300230583964
2024-02-10 23:00:00,47825.9,47944.81,47700.0,47751.09,1031.39612,130.32384556510806,58.459170957693324
2024-02-11 00:00:00,47751.08,47779.57,47610.48,47732.43,751.47522,134.53800637703534,73.67493804156173
2024-02-11 01:00:00,47732.44,47759.05,47557.16,47626.58,647.86987,127.86262802311103,84.5124760378716
2024-02-11 02:00:00,47626.59,47776.2,47623.41,47774.23,574.29725,132.95385434955097,94.20075170020746
2024-02-11 03:00:00,47774.23,48557.0,47774.22,48519.61,4479.29883,194.88807606571208,114.33821657330839
2024-02-11 04:00:00,48519.6,48592.66,48261.49,48294.76,1661.3563,223.25434007619333,136.12144127388538
2024-02-11 05:00:00,48294.76,48340.0,48133.33,48224.7,925.81841,237.3455800835436,156.36626903581703
2024-02-11 06:00:00,48224.71,48314.54,48125.0,48221.94,1128.06797,245.46076151284797,174.18516753122321
2024-02-11 07:00:00,48221.94,48355.0,48061.1,48179.52,1037.19003,245.63760438181635,188.47565490134184
2024-02-11 08:00:00,48179.51,48286.55,48075.87,48140.0,800.50147,239.82427495571028,198.74537891221553
2024-02-11 09:00:00,48139.99,48223.59,48096.0,48139.99,717.14712,232.53583423775854,205.50346997732413
2024-02-11 10:00:00,48140.0,48187.62,47922.33,48142.78,1033.2732,224.39810052155372,209.28239608617008
2024-02-11 11:00:00,48142.79,48438.81,48138.05,48411.71,1356.06845,236.9182453248577,214.8095659339076
2024-02-11 12:00:00,48411.71,48469.07,48257.01,48291.01,1360.05282,234.39906253172376,218.72746525347085
2024-02-11 13:00:00,48291.01,48347.0,48026.53,48058.12,1774.25568,211.176009773204,217.2171741574175
2024-02-11 14:00:00,48058.12,48245.01,47931.82,48234.56,1431.34837,204.64973185957206,214.7036856978484
2024-02-11 15:00:00,48234.55,48234.56,48028.87,48150.43,900.5631,190.49313541031734,209.8615756403422
2024-02-11 16:00:00,48150.43,48205.0,47948.38,48104.01,1274.71353,173.52790303086658,202.5948411184471
2024-02-11 17:00:00,48104.01,48394.29,48104.0,48292.0,1327.55281,173.2548816164126,196.72684921804023
2024-02-11 18:00:00,48292.01,48356.37,48012.0,48282.22,1282.83115,170.28639040434064,191.43875745530033
2024-02-11 19:00:00,48282.22,48388.0,48242.26,48284.0,756.31572,166.16205808258383,186.38341758075705
2024-02-11 20:00:00,48283.99,48375.0,47981.1,48034.55,1413.22456,141.13801357884222,177.33433678037412
2024-02-11 21:00:00,48034.55,48133.99,47971.18,48116.0,1072.59822,126.4213061918199,167.15173066266328
2024-02-11 22:00:00,48115.99,48230.47,48088.0,48136.0,1117.46161,115.0458652909656,156.73055758832373
2024-02-11 23:00:00,48135.99,48300.0,48021.81,48299.99,1135.52668,117.90424218869157,148.9652945083973
2024-02-12 00:00:00,48300.0,48826.81,48231.1,48604.0,3876.37218,143.05158315198787,147.78255223711542
2024-02-12 01:00:00,48604.01,48611.0,48333.0,48485.74,1430.13582,151.68985218987655,148.56401222766766
2024-02-12 02:00:00,48485.74,48540.0,48009.52,48151.1,1662.85798,130.03413873307727,144.8580375287496
2024-02-12 03:00:00,48151.1,48231.1,48069.96,48145.0,754.32016,111.09893145228853,138.1062163134574
2024-02-12 04:00:00,48145.0,48145.01,48022.8,48070.0,646.94197,89.01466442088713,128.28790593494335
2024-02-12 05:00:00,48070.0,48183.43,48065.33,48073.18,482.26385,70.95143908948376,116.82061256585143
2024-02-12 06:00:00,48073.18,48171.21,47755.81,48149.43,1679.36861,62.07339714506088,105.87116948169333
2024-02-12 07:00:00,48149.43,48382.27,48118.08,48203.98,1636.34482,58.76184408723202,96.44930440280108
2024-02-12 08:00:00,48203.98,48311.15,48057.72,48114.01,986.77915,48.32057779877505,86.82355908199588
2024-02-12 09:00:00,48114.0,48129.47,47833.33,47880.92,1312.3213,20.99536258360604,73.6579197823179
2024-02-12 10:00:00,47880.92,48070.01,47710.01,47872.07,1756.39686,-1.3585281129926443,58.65463020325579
2024-02-12 11:00:00,47872.06,47926.36,47750.0,47903.03,1389.27351,-16.387034748637234,43.64629721287719
2024-02-12 12:00:00,47903.04,48035.59,47841.0,48032.0,998.16608,-17.686553796527733,31.379727010996206
2024-02-12 13:00:00,48031.99,48049.99,47894.24,47949.85,821.4727,-25.05641568536521,20.09249847172392
2024-02-12 14:00:00,47949.85,48798.0,47929.13,48798.0,4057.27981,37.11370865455683,23.496740508290504
2024-02-12 15:00:00,48797.99,49950.0,48669.39,49917.8,10844.63202,174.7283222125625,53.74305684914491
2024-02-12 16:00:00,49917.8,49949.95,49372.22,49582.33,5386.65429,253.7936938353596,93.75318424638785
2024-02-12 17:00:00,49582.34,50334.82,49551.1,49854.48,7188.22064,334.557233496118,141.91399409633388
2024-02-12 18:00:00,49854.49,49995.0,49673.1,49741.96,2623.01792,385.04493854661996,190.54018298639113
2024-02-12 19:00:00,49741.96,49942.76,49500.0,49532.03,2080.05295,403.4663036027414,233.12540710966118
2024-02-12 20:00:00,49532.02,50240.0,49532.02,50162.96,2691.51991,463.63168871961534,279.226663431652
2024-02-12 21:00:00,50162.97,50271.02,49805.71,49816.3,2151.09064,477.8324697801945,318.94782470136056
2024-02-12 22:00:00,49816.31,50076.0,49816.3,50021.1,1072.29466,499.85037551391724,355.12833486387194
2024-02-12 23:00:00,50021.09,50049.43,49815.4,49917.27,1482.18922,503.12183584075683,384.7270350592489
2024-02-13 00:00:00,49917.28,50160.57,49904.0,50101.7,1751.68312,514.6637282809752,410.7143737035942
2024-02-13 01:00:00,50101.71,50368.61,49990.0,50141.16,1894.40779,520.9892140585725,432.7693417745899
2024-02-13 02:00:00,50141.15,50155.08,49840.0,49947.57,1321.82342,504.5648030403536,447.1284340277427
2024-02-13 03:00:00,49947.57,49959.24,49724.33,49789.99,1207.29588,473.3761641737656,452.37798005694725
2024-02-13 04:00:00,49790.0,49971.1,49789.99,49902.46,742.81902,452.5179865526734,452.4059813560925
2024-02-13 05:00:00,49902.46,50050.0,49816.6,50050.0,854.83365,442.78878201702173,450.4825414882784
2024-02-13 06:00:00,50049.99,50099.0,49962.14,50000.0,894.78904,426.1315558763599,445.6123443658947
2024-02-13 07:00:00,50000.0,50117.84,49900.1,49983.09,1562.62636,406.87587663935847,437.8650508205875
2024-02-13 08:00:00,49983.09,50151.1,49972.0,50117.98,1531.24026,397.9132119762944,429.8746830517289
2024-02-13 09:00:00,50117.99,50247.0,50000.66,50204.99,2287.51431,393.29752642004314,422.55925172539173
2024-02-13 10:00:00,50204.98,50220.6,49842.98,49861.09,2273.04945,357.76560723585135,409.6005228274837
2024-02-13 11:00:00,49861.08,50032.14,49650.0,49988.12,2733.08983,335.98355537091265,394.8771293361695
2024-02-13 12:00:00,49988.12,49996.0,49791.1,49860.0,1347.40959,304.86857393403625,376.8754182557429
2024-02-13 13:00:00,49860.0,49930.22,49188.1,49528.06,4797.41297,250.53690957256185,351.6077165191067
2024-02-13 14:00:00,49528.05,49651.3,48400.0,48692.16,8589.65035,138.43276331131347,308.97272587754804
2024-02-13 15:00:00,48692.17,49009.95,48444.0,48727.47,4624.00024,51.841050276882015,257.5463907574148
2024-02-13 16:00:00,48727.47,48855.29,48460.08,48477.07,2764.1038,-36.567169909940276,198.7236786239438
2024-02-13 17:00:00,48477.58,48888.88,48300.95,48844.19,3201.76673,-76.13022367558005,143.75289816403907
2024-02-13 18:00:00,48844.18,49263.57,48825.0,49107.84,2659.17205,-85.22742849281349,97.95683283266855
2024-02-13 19:00:00,49107.84,49268.21,48912.0,49036.73,1767.2182,-97.05620801066107,58.95422466400263
2024-02-13 20:00:00,49036.74,49500.0,49011.1,49399.41,2745.41119,-76.28597876668937,31.90618397786423
2024-02-13 21:00:00,49399.4,49743.34,49341.94,49525.0,1852.05652,-49.12507575484051,15.699932031323282
2024-02-13 22:00:00,49524.99,49624.0,49315.69,49521.54,993.28324,-27.561347460607067,7.047676132937212
2024-02-13 23:00:00,49521.53,49775.0,49358.0,49699.59,1154.91005,3.850819692546793,6.408304844859129
2024-02-14 00:00:00,49699.6,49712.94,49381.1,49482.81,1098.18833,11.124616525441525,7.351567180975609
2024-02-14 01:00:00,49482.8,49531.1,49333.0,49433.29,931.36429,12.746370550928987,8.430527854966284
2024-02-14 02:00:00,49433.29,49560.06,49378.07,49490.48,581.45418,18.43388301475352,10.431198886923731
2024-02-14 03:00:00,49490.47,49615.97,49471.44,49518.61,595.44621,24.92382716146676,13.329724541832338
2024-02-14 04:00:00,49518.61,49584.55,49225.01,49385.99,827.1498,19.145135798789852,14.492806793223842
2024-02-14 05:00:00,49385.99,49630.0,49385.99,49606.32,708.3927,31.975675206391315,17.989380475857338
